18,3,20,3,20,6,18,6,来
18,6,20,6,20,8,18,8,是
18,8,20,8,20,10,18,10,空
18,10,20,10,20,12,18,12,言
18,12,20,12,20,14,18,14,去
18,14,20,14,20,17,18,17,绝
18,17,20,17,20,19,18,19,踪
18,19,19,19,19,21,18,21,月
18,21,20,21,20,23,18,23,斜
18,23,20,23,20,26,18,26,楼
18,26,19,26,19,28,18,28,上
18,28,20,28,20,29,18,29,五
16,3,18,3,18,6,16,6,更
16,6,18,6,18,8,16,8,钟
16,8,17,8,17,11,16,11,梦
16,11,18,11,18,13,16,13,为
16,13,17,13,17,15,16,15,远
15,16,17,16,17,17,15,17,别
16,17,18,17,18,21,16,21,啼
16,21,17,21,17,23,16,23,难
16,23,18,23,18,25,16,25,唤
16,25,17,25,17,27,16,27,书
15,27,18,27,18,29,15,29,被
13,3,15,3,15,6,13,6,催
14,6,15,6,15,8,14,8,成
13,8,15,8,15,10,13,10,墨
14,10,15,10,15,12,14,12,未
13,12,16,12,16,14,13,14,浓
13,14,15,14,15,16,13,16,蜡
13,17,15,17,15,19,13,19,照
13,19,15,19,15,21,13,21,半
13,21,15,21,15,24,13,24,笼
13,24,15,24,15,26,13,26,金
13,26,15,26,15,29,13,29,翡
11,3,13,3,13,7,11,7,翠
11,7,13,7,13,10,11,10,麝
11,10,13,10,13,13,11,13,熏
11,13,13,13,13,15,11,15,微
11,16,13,16,13,18,11,18,度
11,18,13,18,13,20,11,20,绣
11,20,13,20,13,23,11,23,芙
11,23,13,23,13,27,11,27,蓉
8,3,11,3,11,6,8,6,刘
9,6,11,6,11,8,9,8,郎
9,8,10,8,10,10,9,10,已
9,10,11,10,11,12,9,12,恨
9,12,11,12,11,15,9,15,蓬
9,15,11,15,11,16,9,16,山
9,16,11,16,11,18,9,18,远
9,18,10,18,10,20,9,20,更
8,21,11,21,11,23,8,23,隔
9,23,10,23,10,26,9,26,蓬
8,26,11,26,11,28,8,28,山
7,3,8,3,8,4,7,4,一
6,5,8,5,8,10,6,10,万
7,10,8,10,8,13,7,13,重
6,14,8,14,8,15,6,15,李
6,15,8,15,8,17,6,17,商
6,17,8,17,8,19,6,19,隐
6,20,8,20,8,22,6,22,无
6,22,8,22,8,23,6,23,题
15,11,18,11,18,17,15,17,连笔
15,21,18,21,18,25,15,25,连笔
13,3,15,3,15,8,13,8,连笔
