19,2,20,2,20,5,19,5,与
18,5,21,5,21,8,18,8,我
18,8,20,8,20,11,18,11,违
18,11,21,11,21,15,18,15,行
18,15,20,15,20,18,18,18,当
18,18,20,18,20,21,18,21,浮
18,21,21,21,21,23,18,23,桂
18,23,21,23,21,26,18,26,棹
18,26,20,26,20,29,18,29,未
15,2,18,2,18,6,15,6,几
16,6,18,6,18,11,16,11,拂
16,12,18,12,18,14,16,14,荆
16,15,18,15,18,18,16,18,扉
16,18,17,18,17,20,16,20,远
15,21,17,21,17,24,15,24,树
15,24,18,24,18,29,15,29,带
13,3,15,3,15,6,13,6,行
13,6,15,6,15,10,13,10,客
12,10,15,10,15,12,12,12,孤
12,12,15,12,15,16,12,16,城
12,16,15,16,15,18,12,18,当
13,18,15,18,15,22,13,22,落
12,22,15,22,15,27,12,27,晖
13,27,14,27,14,30,13,30,吾
10,3,12,3,12,5,10,5,谋
10,5,12,5,12,8,10,8,适
10,9,12,9,12,11,10,11,不
10,11,12,11,12,14,10,14,用
10,15,12,15,12,17,10,17,吾
10,17,12,17,12,19,10,19,谓
9,19,12,19,12,21,9,21,知
10,21,11,21,11,24,10,24,音
9,24,12,24,12,29,9,29,稀
12,10,15,10,15,16,12,16,孤城
10,9,12,9,12,14,10,14,不用
9,21,12,21,12,29,9,29,音稀
