17,2,19,2,19,5,17,5,路
18,5,19,5,19,7,18,7,绕
17,7,20,7,20,10,17,10,锦
18,10,19,10,19,12,18,12,亭
17,13,19,13,19,15,17,15,东
18,15,19,15,19,18,18,18,先
18,18,19,18,19,20,18,20,主
18,20,19,20,19,22,18,22,武
17,23,19,23,19,25,17,25,侯
18,25,19,25,19,27,18,27,同
17,28,20,28,20,30,17,30,閟
14,2,16,2,16,5,14,5,宫
15,5,16,5,16,8,15,8,崔
15,8,17,8,17,10,15,10,巍
14,10,17,10,17,13,14,13,枝
15,13,16,13,16,15,15,15,干
14,15,17,15,17,18,14,18,郊
15,18,17,18,17,20,15,20,原
15,20,16,20,16,22,15,22,古
15,22,17,22,17,25,15,25,窈
15,25,17,25,17,29,15,29,窕
12,2,14,2,14,4,12,4,丹
12,5,14,5,14,7,12,7,青
12,8,14,8,14,10,12,10,户
12,10,14,10,14,13,12,13,牖
12,13,14,13,14,15,12,15,空
12,16,14,16,14,19,12,19,落
12,19,14,19,14,21,12,21,落
12,22,14,22,14,24,12,24,盘
12,24,14,24,14,26,12,26,踞
12,26,14,26,14,29,12,29,虽
9,2,11,2,11,5,9,5,得
9,5,11,5,11,7,9,7,地
9,7,11,7,11,10,9,10,冥
10,10,11,10,11,12,10,12,冥
9,12,12,12,12,14,9,14,孤
10,14,11,14,11,16,10,16,高
10,16,11,16,11,19,10,19,多
10,19,11,19,11,21,10,21,烈
9,21,12,21,12,24,9,24,风
9,24,11,24,11,26,9,26,扶
9,26,11,26,11,29,9,29,持
7,2,8,2,8,5,7,5,自
7,5,8,5,8,7,7,7,是
6,8,9,8,9,11,6,11,神
7,11,8,11,8,13,7,13,明
6,13,8,13,8,15,6,15,刀
7,15,9,15,9,17,7,17,正
7,17,8,17,8,19,7,19,直
7,20,8,20,8,22,7,22,原
6,22,8,22,8,24,6,24,因
7,25,8,25,8,27,7,27,造
6,27,9,27,9,29,6,29,化
14,4,17,4,17,11,14,11,连笔
15,18,17,18,17,22,15,22,连笔
9,2,12,2,12,7,9,7,连笔
