14,2,17,2,17,6,14,6,斜
15,6,17,6,17,8,15,8,阳
15,8,16,8,16,10,15,10,照
14,10,16,10,16,13,14,13,墟
15,13,16,13,16,16,15,16,落
14,16,16,16,16,20,14,20,穷
14,20,16,20,16,22,14,22,巷
15,23,16,23,16,25,15,25,牛
15,25,16,25,16,27,15,27,羊
14,27,17,27,17,30,14,30,归
12,2,14,2,14,5,12,5,野
12,5,14,5,14,7,12,7,老
12,7,14,7,14,9,12,9,念
12,10,14,10,14,12,12,12,牧
12,12,14,12,14,15,12,15,童
12,15,14,15,14,18,12,18,倚
12,18,14,18,14,20,12,20,杖
12,20,14,20,14,22,12,22,候
12,23,14,23,14,25,12,25,荆
12,25,14,25,14,27,12,27,扉
12,28,14,28,14,30,12,30,雉
9,2,11,2,11,4,9,4,雊
10,4,11,4,11,7,10,7,麦
10,7,11,7,11,9,10,9,苗
10,9,11,9,11,14,10,14,秀
9,15,11,15,11,17,9,17,蚕
9,17,12,17,12,19,9,19,眠
10,19,11,19,11,22,10,22,桑
9,22,11,22,11,24,9,24,叶
9,24,11,24,11,29,9,29,稀
7,2,8,2,8,4,7,4,田
7,4,8,4,8,7,7,7,夫
7,7,9,7,9,10,7,10,荷
7,10,9,10,9,14,7,14,锄
7,14,9,14,9,16,7,16,至
6,17,8,17,8,19,6,19,相
7,19,9,19,9,21,7,21,见
7,21,8,21,8,23,7,23,语
6,23,8,23,8,25,6,25,依
6,25,9,25,9,28,6,28,依
7,28,8,28,8,29,7,29,即
4,2,6,2,6,4,4,4,此
4,4,6,4,6,7,4,7,羡
4,7,6,7,6,9,4,9,闲
4,9,6,9,6,11,4,11,逸
4,12,6,12,6,14,4,14,怅
4,14,6,14,6,16,4,16,然
4,16,6,16,6,18,4,18,吟
4,18,6,18,6,20,4,20,式
4,20,6,20,6,23,4,23,微
3,4,4,4,4,5,3,5,王
2,5,4,5,4,7,2,7,维
2,8,4,8,4,10,2,10,渭
2,10,4,10,4,12,2,12,川
2,12,3,12,3,13,2,13,田
2,13,4,13,4,14,2,14,家
14,10,17,10,17,16,14,16,连笔
14,25,17,25,17,30,14,30,连笔
12,2,14,2,14,7,12,7,连笔
11,9,14,9,14,15,11,15,连笔
6,16,9,16,9,21,6,21,连笔
2,3,4,3,4,8,2,8,连笔
