17,2,20,2,20,5,17,5,文
18,5,20,5,20,8,18,8,成
17,8,20,8,20,10,17,10,破
17,10,20,10,20,13,17,13,体
17,13,17,13,17,13,17,13,体
18,13,19,13,19,15,18,15,书
17,15,19,15,19,18,17,18,在
17,18,20,18,20,20,17,20,纸
17,20,20,20,20,23,17,23,清
17,23,20,23,20,26,17,26,晨
18,26,20,26,20,29,18,29,再
15,3,17,3,17,5,15,5,拜
15,5,17,5,17,8,15,8,铺
15,8,17,8,17,10,15,10,丹
15,10,17,10,17,13,15,13,墀
15,13,17,13,17,16,15,16,表
15,16,17,16,17,18,15,18,曰
15,18,17,18,17,20,15,20,臣
15,20,17,20,17,23,15,23,愈
15,23,17,23,17,25,15,25,昧
15,25,18,25,18,28,15,28,死
16,27,17,27,17,29,16,29,上
12,2,15,2,15,6,12,6,咏
12,6,15,6,15,9,12,9,神
12,9,14,9,14,11,12,11,圣
12,12,14,12,14,15,12,15,功
12,15,14,15,14,17,12,17,书
13,17,14,17,14,19,13,19,之
12,19,15,19,15,22,12,22,碑
12,22,15,22,15,26,12,26,碑
13,26,15,26,15,28,13,28,高
9,2,11,2,11,5,9,5,三
9,5,12,5,12,7,9,7,丈
9,7,11,7,11,10,9,10,字
9,10,12,10,12,12,9,12,如
10,12,11,12,11,17,10,17,斗
10,17,11,17,11,19,10,19,负
9,19,12,19,12,21,9,21,以
9,21,12,21,12,24,9,24,灵
10,24,12,24,12,27,10,27,鳌
9,27,12,27,12,30,9,30,蟠
6,3,9,3,9,5,6,5,以
6,5,9,5,9,9,6,9,螭
7,9,9,9,9,11,7,11,句
6,11,9,11,9,15,6,15,奇
7,15,8,15,8,17,7,17,语
6,17,9,17,9,20,6,20,重
6,20,9,20,9,23,6,23,喻
7,23,9,23,9,25,7,25,者
7,25,9,25,9,29,7,29,少
17,8,20,8,20,13,17,13,连笔
17,13,20,13,20,18,17,18,连笔
12,9,15,9,15,15,12,15,连笔
9,2,12,2,12,7,9,7,连笔
