14,2,17,2,17,5,14,5,阿
14,5,16,5,16,8,14,8,监
14,8,16,8,16,12,14,12,青
14,12,17,12,17,14,14,14,娥
15,14,16,14,16,16,15,16,老
14,16,16,16,16,19,14,19,夕
14,19,17,19,17,21,14,21,殿
14,22,16,22,16,24,14,24,萤
14,24,17,24,17,27,14,27,飞
14,27,16,27,16,29,14,29,思
12,3,14,3,14,5,12,5,悄
12,6,14,6,14,8,12,8,然
12,8,14,8,14,10,12,10,孤
12,10,14,10,14,13,12,13,灯
12,13,14,13,14,15,12,15,挑
12,15,14,15,14,18,12,18,尽
12,18,14,18,14,20,12,20,未
12,20,14,20,14,23,12,23,成
12,23,14,23,14,25,12,25,眠
12,25,14,25,14,28,12,28,迟
9,3,11,3,11,6,9,6,迟
9,6,11,6,11,9,9,9,钟
9,9,11,9,11,11,9,11,鼓
9,12,11,12,11,14,9,14,初
9,14,11,14,11,16,9,16,长
9,17,11,17,11,19,9,19,夜
9,20,11,20,11,22,9,22,耿
9,22,11,22,11,25,9,25,耿
9,25,11,25,11,27,9,27,星
9,27,11,27,11,30,9,30,河
6,3,8,3,8,5,6,5,欲
6,5,9,5,9,8,6,8,曙
6,8,8,8,8,11,6,11,天
6,11,8,11,8,15,6,15,鸳
7,15,8,15,8,18,7,18,鸯
7,18,9,18,9,21,7,21,瓦
6,21,9,21,9,23,6,23,冷
6,23,8,23,8,26,6,26,霜
6,26,8,26,8,29,6,29,华
3,3,5,3,5,6,3,6,重
3,6,6,6,6,9,3,9,翡
3,9,6,9,6,13,3,13,翠
4,13,6,13,6,16,4,16,衾
3,16,5,16,5,19,3,19,寒
3,19,6,19,6,22,3,22,谁
4,22,5,22,5,24,4,24,与
4,24,5,24,5,26,4,26,共
3,26,6,26,6,29,3,29,悠
12,3,14,3,14,8,12,8,悄然
6,11,8,11,8,18,6,18,鸳鸯
6,23,8,23,8,29,6,29,霜华
3,19,6,19,6,26,3,26,谁与共
