14,3,17,3,17,5,14,5,旅
14,6,17,6,17,8,14,8,馆
14,8,17,8,17,11,14,11,无
15,11,16,11,16,14,15,14,良
14,14,17,14,17,17,14,17,伴
14,17,17,17,17,19,14,19,凝
14,19,17,19,17,22,14,22,情
15,22,16,22,16,24,15,24,自
14,24,17,24,17,26,14,26,悄
14,26,17,26,17,29,14,29,然
11,2,14,2,14,6,11,6,寒
11,6,14,6,14,8,11,8,灯
12,9,14,9,14,11,12,11,思
12,12,13,12,13,15,12,15,旧
12,15,14,15,14,17,12,17,事
12,18,14,18,14,22,12,22,断
12,23,14,23,14,25,12,25,雁
11,25,14,25,14,29,11,29,警
8,3,11,3,11,6,8,6,秋
9,6,11,6,11,9,9,9,眠
9,9,11,9,11,12,9,12,远
9,12,11,12,11,15,9,15,梦
9,15,11,15,11,18,9,18,归
9,18,11,18,11,21,9,21,侵
9,21,11,21,11,23,9,23,晓
9,24,11,24,11,26,9,26,家
9,26,11,26,11,28,9,28,书
5,3,8,3,8,8,5,8,到
6,8,8,8,8,11,6,11,隔
6,11,8,11,8,14,6,14,年
6,14,8,14,8,17,6,17,沧
6,17,8,17,8,19,6,19,江
5,19,8,19,8,22,5,22,好
6,22,8,22,8,24,6,24,烟
6,25,8,25,8,29,6,29,月
3,3,5,3,5,6,3,6,门
2,6,5,6,5,9,2,9,系
2,9,5,9,5,11,2,11,钓
3,11,5,11,5,14,3,14,鱼
3,14,5,14,5,17,3,17,船
3,17,5,17,5,18,3,18,杜
3,18,5,18,5,19,3,19,牧
3,20,5,20,5,21,3,21,旅
4,22,5,22,5,23,4,23,宿
8,3,11,3,11,9,8,9,秋眠
9,9,11,9,11,15,9,15,远梦
9,15,11,15,11,20,9,20,归侵
6,8,8,8,8,14,6,14,隔年
6,22,8,22,8,29,6,29,烟月
