12,3,16,3,16,8,12,8,鸣
13,8,16,8,16,12,13,12,筝
13,13,15,13,15,16,13,16,金
13,17,16,17,16,21,13,21,粟
12,22,15,22,15,24,12,24,柱
13,24,16,24,16,29,13,29,素
10,3,12,3,12,7,10,7,手
10,7,12,7,12,9,10,9,玉
9,10,12,10,12,14,9,14,房
10,14,12,14,12,18,10,18,前
9,18,12,18,12,22,9,22,欲
9,22,12,22,12,25,9,25,得
9,25,12,25,12,29,9,29,周
6,3,9,3,9,7,6,7,郎
6,7,9,7,9,11,6,11,顾
5,11,9,11,9,15,5,15,时
6,16,8,16,8,19,6,19,时
5,19,8,19,8,22,5,22,误
5,22,8,22,8,26,5,26,拂
5,26,8,26,8,28,5,28,弦
4,5,5,5,5,7,4,7,李
3,7,5,7,5,10,3,10,端
3,12,5,12,5,14,3,14,听
4,14,5,14,5,16,4,16,筝
12,12,16,12,16,24,12,24,连笔
4,18,9,18,9,26,4,26,连笔
