13,2,16,2,16,6,13,6,凄
14,6,16,6,16,8,14,8,凄
14,8,15,8,15,10,14,10,去
14,10,16,10,16,12,14,12,亲
14,13,15,13,15,15,14,15,爱
14,16,15,16,15,18,14,18,泛
13,18,16,18,16,20,13,20,泛
14,21,16,21,16,22,14,22,入
13,22,16,22,16,24,13,24,烟
14,25,16,25,16,29,14,29,雾
11,3,13,3,13,5,11,5,归
10,5,13,5,13,8,10,8,棹
11,8,13,8,13,11,11,11,洛
11,11,13,11,13,12,11,12,阳
11,12,14,12,14,14,11,14,人
11,15,13,15,13,17,11,17,残
11,17,13,17,13,20,11,20,钟
11,20,13,20,13,22,11,22,广
11,23,13,23,13,25,11,25,陵
10,26,13,26,13,29,10,29,树
8,3,10,3,10,4,8,4,今
8,5,10,5,10,7,8,7,朝
8,7,10,7,10,9,8,9,此
8,9,10,9,10,11,8,11,为
8,11,10,11,10,14,8,14,别
7,14,10,14,10,17,7,17,何
8,18,10,18,10,21,8,21,处
8,21,10,21,10,24,8,24,还
8,24,10,24,10,26,8,26,相
8,26,10,26,10,28,8,28,遇
5,3,7,3,7,5,5,5,世
6,5,7,5,7,7,6,7,上
5,8,7,8,7,10,5,10,波
6,10,7,10,7,12,6,12,上
6,12,7,12,7,14,6,14,舟
5,15,7,15,7,17,5,17,沿
5,17,7,17,7,20,5,20,洄
6,20,7,20,7,23,6,23,安
5,23,7,23,7,25,5,25,得
5,25,7,25,7,27,5,27,住
4,4,5,4,5,6,4,6,韦
4,6,5,6,5,7,4,7,应
4,7,5,7,5,9,4,9,物
3,11,5,11,5,12,3,12,初
4,12,5,12,5,13,4,13,发
3,14,5,14,5,15,3,15,扬
4,15,4,15,4,16,4,16,子
4,16,5,16,5,18,4,18,寄
4,18,5,18,5,19,4,19,元
4,19,5,19,5,20,4,20,大
3,20,5,20,5,21,3,21,校
4,21,5,21,5,22,4,22,书
10,2,13,2,13,8,10,8,连笔
11,8,14,8,14,14,11,14,连笔
10,14,13,14,13,29,10,29,连笔
8,5,10,5,10,9,8,9,连笔
3,4,5,4,5,9,3,9,连笔
3,11,5,11,5,15,3,15,连笔
