17,2,20,2,20,5,17,5,国
17,5,20,5,20,7,17,7,初
18,8,19,8,19,9,18,9,已
18,9,20,9,20,11,18,11,来
18,12,20,12,20,15,18,15,画
17,15,20,15,20,18,17,18,鞍
18,18,20,18,20,20,18,20,马
17,20,20,20,20,24,17,24,神
18,24,20,24,20,26,18,26,妙
17,26,20,26,20,28,17,28,独
17,28,20,28,20,30,17,30,数
15,3,17,3,17,5,15,5,江
15,5,17,5,17,8,15,8,都
15,8,16,8,16,9,15,9,王
15,10,17,10,17,12,15,12,将
15,12,17,12,17,15,15,15,军
15,15,17,15,17,17,15,17,得
15,16,17,16,17,19,15,19,名
15,19,17,19,17,20,15,20,三
15,20,17,20,17,22,15,22,十
15,22,17,22,17,25,15,25,载
15,25,17,25,17,27,15,27,人
15,27,17,27,17,29,15,29,间
12,3,14,3,14,5,12,5,又
12,5,14,5,14,7,12,7,见
12,7,14,7,14,10,12,10,真
12,10,14,10,14,12,12,12,乘
12,12,14,12,14,15,12,15,黄
12,15,14,15,14,18,12,18,曾
12,18,14,18,14,20,12,20,貌
13,20,14,20,14,22,13,22,先
12,22,14,22,14,27,12,27,帝
12,27,14,27,14,29,12,29,照
9,3,12,3,12,5,9,5,夜
9,5,11,5,11,7,9,7,白
9,8,11,8,11,10,9,10,龙
9,10,12,10,12,13,9,13,池
10,13,11,13,11,14,10,14,十
10,14,11,14,11,16,10,16,日
9,16,12,16,12,18,9,18,飞
9,19,11,19,11,22,9,22,霹
9,22,12,22,12,25,9,25,雳
9,25,11,25,11,28,9,28,内
9,27,11,27,11,30,9,30,府
6,3,9,3,9,5,6,5,殷
6,5,9,5,9,8,6,8,红
6,8,9,8,9,10,6,10,玛
6,10,9,10,9,13,6,13,瑙
7,13,9,13,9,15,7,15,盘
6,15,9,15,9,18,6,18,婕
6,18,8,18,8,21,6,21,妤
6,21,8,21,8,23,6,23,传
6,23,8,23,8,25,6,25,诏
6,25,8,25,8,27,6,27,才
6,27,9,27,9,30,6,30,人
18,7,20,7,20,12,18,12,连笔
17,15,20,15,20,20,17,20,连笔
14,10,17,10,17,15,14,15,连笔
15,15,17,15,17,19,15,19,连笔
12,10,14,10,14,15,12,15,连笔
9,18,12,18,12,25,9,25,连笔
