18,2,20,2,20,5,18,5,主
18,5,20,5,20,9,18,9,静
18,9,20,9,20,12,18,12,边
18,12,20,12,20,15,18,15,尘
18,15,20,15,20,18,18,18,古
18,18,20,18,20,20,18,20,来
18,21,20,21,20,23,18,23,青
17,23,20,23,20,26,17,26,史
18,26,20,26,20,28,18,28,谁
18,28,20,28,20,30,18,30,不
15,2,17,2,17,5,15,5,见
15,5,17,5,17,7,15,7,今
15,7,17,7,17,10,15,10,见
15,10,17,10,17,12,15,12,功
15,13,17,13,17,15,15,15,名
15,15,18,15,18,18,15,18,胜
15,18,17,18,17,20,15,20,古
15,20,18,20,18,23,15,23,人
18,18,20,18,20,23,18,23,连笔
18,26,20,26,20,30,18,30,连笔
