17,2,20,2,20,6,17,6,动
18,6,20,6,20,8,18,8,恍
18,8,20,8,20,12,18,12,惊
17,12,19,12,19,13,17,13,起
18,13,20,13,20,16,18,16,而
18,16,19,16,19,18,18,18,长
17,18,20,18,20,21,17,21,嗟
17,21,19,21,19,24,17,24,惟
18,23,20,23,20,26,18,26,觉
17,26,20,26,20,28,17,28,时
18,28,19,28,19,30,18,30,之
15,3,17,3,17,5,15,5,枕
15,5,17,5,17,9,15,9,席
15,9,17,9,17,12,15,12,失
15,12,17,12,17,14,15,14,向
15,14,17,14,17,16,15,16,来
15,16,17,16,17,18,15,18,之
14,18,17,18,17,21,14,21,烟
15,21,17,21,17,25,15,25,霞
15,25,16,25,16,26,15,26,世
15,27,17,27,17,28,15,28,间
15,28,16,28,16,30,15,30,行
12,3,14,3,14,5,12,5,乐
12,5,14,5,14,7,12,7,亦
12,7,14,7,14,9,12,9,如
12,9,14,9,14,12,12,12,此
12,12,14,12,14,14,12,14,古
12,14,14,14,14,17,12,17,来
12,17,14,17,14,20,12,20,万
12,20,14,20,14,22,12,22,事
12,22,14,22,14,25,12,25,东
12,25,14,25,14,27,12,27,流
12,27,14,27,14,30,12,30,水
9,3,11,3,11,6,9,6,别
9,6,11,6,11,8,9,8,君
9,8,11,8,11,10,9,10,去
9,10,11,10,11,12,9,12,兮
9,12,12,12,12,16,9,16,何
9,16,11,16,11,18,9,18,时
9,18,12,18,12,21,9,21,还
9,21,11,21,11,23,9,23,且
9,23,11,23,11,25,9,25,放
9,25,11,25,11,27,9,27,白
9,27,11,27,11,30,9,30,鹿
7,2,8,2,8,6,7,6,青
6,6,8,6,8,9,6,9,崖
6,9,9,9,9,11,6,11,间
7,11,8,11,8,13,7,13,须
6,13,8,13,8,17,6,17,行
6,17,8,17,8,19,6,19,即
6,19,8,19,8,22,6,22,骑
6,22,8,22,8,24,6,24,访
6,24,8,24,8,26,6,26,名
6,26,8,26,8,28,6,28,山
17,12,20,12,20,16,17,16,连笔
17,21,20,21,20,26,17,26,连笔
15,25,17,25,17,30,15,30,连笔
12,12,14,12,14,17,12,17,连笔
12,17,14,17,14,22,12,22,连笔
9,16,12,16,12,21,9,21,连笔
6,11,8,11,8,17,6,17,连笔
