13,3,16,3,16,6,13,6,花
14,6,16,6,16,9,14,9,间
14,10,15,10,15,10,14,10,一
14,10,16,10,16,14,14,14,壶
13,14,16,14,16,18,13,18,酒
14,18,16,18,16,20,14,20,独
14,21,16,21,16,23,14,23,酌
14,23,16,23,16,25,14,25,无
14,25,16,25,16,27,14,27,相
14,27,17,27,17,29,14,29,亲
11,3,13,3,13,6,11,6,举
11,7,13,7,13,9,11,9,杯
11,9,13,9,13,12,11,12,邀
11,13,13,13,13,15,11,15,明
12,15,13,15,13,17,12,17,月
11,18,13,18,13,20,11,20,对
11,20,13,20,13,23,11,23,影
11,23,13,23,13,26,11,26,成
12,26,13,26,13,28,12,28,三
11,28,13,28,13,30,11,30,人
9,3,10,3,10,7,9,7,月
8,7,11,7,11,9,8,9,既
9,9,10,9,10,11,9,11,不
8,11,10,11,10,14,8,14,解
9,15,11,15,11,17,9,17,饮
8,17,11,17,11,21,8,21,影
9,21,11,21,11,23,9,23,徒
8,24,11,24,11,26,8,26,随
9,26,11,26,11,29,9,29,我
6,3,7,3,7,6,6,6,身
6,7,7,7,7,9,6,9,暂
5,10,8,10,8,12,5,12,伴
6,12,7,12,7,14,6,14,月
5,14,8,14,8,17,5,17,将
6,17,8,17,8,20,6,20,影
6,20,8,20,8,23,6,23,行
6,23,8,23,8,25,6,25,乐
6,25,7,25,7,27,6,27,须
6,27,8,27,8,29,6,29,及
3,3,5,3,5,8,3,8,春
3,8,5,8,5,11,3,11,我
2,12,5,12,5,14,2,14,歌
3,15,4,15,4,18,3,18,月
3,18,5,18,5,20,3,20,徘
3,21,5,21,5,23,3,23,徊
3,23,5,23,5,26,3,26,我
3,26,5,26,5,30,3,30,舞
13,2,16,2,16,11,13,11,连笔
13,10,17,10,17,18,13,18,连笔
13,18,17,18,17,23,13,23,连笔
13,23,17,23,17,30,13,30,连笔
11,12,14,12,14,18,11,18,连笔
10,20,14,20,14,27,10,27,连笔
10,26,14,26,14,30,10,30,连笔
8,11,11,11,11,17,8,17,连笔
