17,2,19,2,19,5,17,5,明
18,5,19,5,19,8,18,8,年
17,8,20,8,20,11,17,11,秋
18,12,19,12,19,14,18,14,月
18,14,19,14,19,17,18,17,春
18,17,20,17,20,20,18,20,风
18,20,20,20,20,22,18,22,等
18,23,20,23,20,25,18,25,闲
18,25,20,25,20,28,18,28,度
15,2,17,2,17,5,15,5,弟
15,5,17,5,17,8,15,8,走
14,8,17,8,17,11,14,11,从
15,10,17,10,17,14,15,14,军
15,14,17,14,17,17,15,17,阿
15,17,17,17,17,20,15,20,姨
15,20,17,20,17,22,15,22,死
15,22,17,22,17,25,15,25,暮
15,26,17,26,17,28,15,28,去
12,2,14,2,14,5,12,5,朝
12,5,14,5,14,8,12,8,来
12,8,14,8,14,12,12,12,颜
13,11,14,11,14,14,13,14,色
12,15,14,15,14,17,12,17,故
12,17,14,17,14,19,12,19,门
12,19,14,19,14,22,12,22,前
12,22,14,22,14,24,12,24,冷
12,24,14,24,14,28,12,28,落
9,2,11,2,11,5,9,5,车
10,5,11,5,11,8,10,8,马
9,8,12,8,12,11,9,11,稀
10,11,11,11,11,14,10,14,老
10,14,11,14,11,15,10,15,大
9,15,12,15,12,18,9,18,嫁
10,18,11,18,11,20,10,20,作
10,20,11,20,11,23,10,23,商
10,23,11,23,11,24,10,24,人
9,25,12,25,12,27,9,27,妇
10,27,11,27,11,29,10,29,商
6,2,8,2,8,5,6,5,人
6,5,8,5,8,7,6,7,重
6,7,8,7,8,10,6,10,利
6,10,9,10,9,13,6,13,轻
6,13,9,13,9,16,6,16,别
6,16,9,16,9,18,6,18,离
7,19,8,19,8,21,7,21,前
7,21,8,21,8,24,7,24,月
6,24,8,24,8,26,6,26,浮
7,26,8,26,8,29,7,29,梁
17,2,20,2,20,8,17,8,连笔
17,14,20,14,20,20,17,20,连笔
15,22,17,22,17,29,15,29,连笔
12,2,14,2,14,8,12,8,连笔
9,1,11,1,11,8,9,8,连笔
9,20,12,20,12,24,9,24,连笔
6,4,9,4,9,10,6,10,连笔
6,24,9,24,9,29,6,29,连笔
