167,24,193,24,193,50,167,50,今
171,55,196,55,196,85,171,85,朝
174,90,193,90,193,117,174,117,有
174,120,199,120,199,144,174,144,酒
176,149,195,149,195,172,176,172,今
171,178,196,178,196,208,171,208,朝
172,211,201,211,201,242,172,242,醉
178,243,195,243,195,272,178,272,且
133,29,156,29,156,60,133,60,尽
131,67,158,67,158,93,131,93,樽
137,99,158,99,158,126,137,126,前
135,131,154,131,154,162,135,162,有
134,166,159,166,159,183,134,183,限
133,191,161,191,161,211,133,211,杯
137,216,160,216,160,235,137,235,回
133,237,161,237,161,269,133,269,头
92,26,120,26,120,65,92,65,沧
94,71,119,71,119,103,94,103,海
96,112,116,112,116,132,96,132,又
97,141,115,141,115,174,97,174,尘
94,179,119,179,119,211,94,211,飞
63,28,78,28,78,42,63,42,日  
60,46,77,46,77,71,60,71,月
61,80,86,80,86,107,61,107,疾
64,112,78,112,78,129,64,129,白
59,133,84,133,84,166,59,166,发
63,174,85,174,85,205,63,205,故
64,207,91,207,91,234,64,234,人
61,239,86,239,86,288,61,288,稀
33,50,45,50,45,68,33,68,白
29,71,50,71,50,88,29,88,仆
34,92,46,92,46,111,34,111,中
36,112,45,112,45,125,36,125,吕
32,133,50,133,50,152,32,152,阳
32,153,46,153,46,170,32,170,春
34,171,50,171,50,189,34,189,曲
34,191,50,191,50,209,34,209,知
33,211,47,211,47,230,33,230,几
