18,2,20,2,20,6,18,6,蓉
19,6,20,6,20,8,19,8,如
18,8,20,8,20,10,18,10,面
17,10,20,10,20,14,17,14,柳
17,14,20,14,20,16,17,16,如
18,16,19,16,19,18,18,18,眉
18,18,20,18,20,21,18,21,对
18,21,20,21,20,22,18,22,此
18,22,20,22,20,24,18,24,如
17,24,20,24,20,27,17,27,何
18,27,20,27,20,29,18,29,不
15,3,18,3,18,5,15,5,泪
15,6,17,6,17,8,15,8,垂
15,8,17,8,17,11,15,11,春
15,12,17,12,17,14,15,14,风
15,14,17,14,17,17,15,17,桃
15,17,17,17,17,20,15,20,李
15,20,17,20,17,23,15,23,花
15,23,17,23,17,26,15,26,开
15,26,16,26,16,28,15,28,日
12,2,14,2,14,5,12,5,秋
12,5,14,5,14,8,12,8,雨
12,8,14,8,14,10,12,10,梧
12,10,14,10,14,13,12,13,桐
12,13,14,13,14,16,12,16,叶
12,16,14,16,14,19,12,19,落
12,19,14,19,14,22,12,22,时
12,22,14,22,14,24,12,24,西
12,24,14,24,14,26,12,26,宫
12,26,14,26,14,28,12,28,南
12,28,14,28,14,30,12,30,内
9,3,11,3,11,6,9,6,多
9,6,11,6,11,8,9,8,秋
9,8,11,8,11,11,9,11,草
9,12,11,12,11,15,9,15,落
9,15,12,15,12,18,9,18,叶
9,18,11,18,11,20,9,20,满
9,20,11,20,11,23,9,23,阶
9,23,12,23,12,25,9,25,红
10,25,12,25,12,26,10,26,不
9,26,12,26,12,29,9,29,扫
6,3,9,3,9,6,6,6,梨
6,6,8,6,8,9,6,9,园
7,9,8,9,8,11,7,11,弟
7,11,8,11,8,13,7,13,子
6,13,8,13,8,16,6,16,白
6,16,9,16,9,18,6,18,发
6,19,8,19,8,24,6,24,新
6,24,9,24,9,27,6,27,椒
7,26,8,26,8,29,7,29,房
17,22,20,22,20,28,17,28,连笔
14,8,18,8,18,23,14,23,连笔
14,22,17,22,17,28,14,28,连笔
11,2,15,2,15,10,11,10,连笔
12,15,15,15,15,22,12,22,连笔
12,26,14,26,14,30,12,30,连笔
9,14,12,14,12,20,9,20,连笔
9,22,12,22,12,27,9,27,连笔
