13,2,16,2,16,7,13,7,功
13,7,16,7,16,11,13,11,盖
14,12,16,12,16,15,14,15,三
14,15,16,15,16,19,14,19,分
13,19,17,19,17,24,13,24,国
13,24,16,24,16,28,13,28,名
10,2,13,2,13,7,10,7,成
10,7,13,7,13,9,10,9,八
10,9,13,9,13,14,10,14,阵
9,14,13,14,13,19,9,19,图
10,19,12,19,12,22,10,22,江
9,22,13,22,13,25,9,25,流
9,26,12,26,12,28,9,28,石
6,2,9,2,9,5,6,5,不
5,5,9,5,9,9,5,9,转
6,9,8,9,8,13,6,13,遗
5,13,9,13,9,17,5,17,恨
6,18,8,18,8,21,6,21,失
5,21,9,21,9,24,5,24,吞
5,24,9,24,9,29,5,29,吴
3,5,5,5,5,6,3,6,杜
4,6,5,6,5,8,4,8,甫
3,10,5,10,5,11,3,11,八
3,11,5,11,5,13,3,13,阵
3,13,5,13,5,15,3,15,图
13,12,16,12,16,19,13,19,连笔
9,9,13,9,13,19,9,19,连笔
5,9,9,9,9,17,5,17,连笔
3,5,5,5,5,8,3,8,连笔
3,11,5,11,5,15,3,15,连笔
