14,2,16,2,16,5,14,5,教
14,6,16,6,16,7,14,7,坊
15,8,16,8,16,10,15,10,第
15,10,16,10,16,11,15,11,一
14,11,16,11,16,14,14,14,部
14,14,16,14,16,16,14,16,曲
14,16,16,16,16,19,14,19,罢
14,19,16,19,16,21,14,21,常
14,21,16,21,16,24,14,24,教
14,24,16,24,16,27,14,27,善
14,27,16,27,16,29,14,29,才
12,2,14,2,14,5,12,5,服
12,5,14,5,14,7,12,7,装
12,7,13,7,13,10,12,10,成
12,10,14,10,14,12,12,12,每
11,13,14,13,14,15,11,15,被
12,15,13,15,13,17,12,17,秋
12,17,14,17,14,19,12,19,娘
11,20,13,20,13,21,11,21,妒
12,22,13,22,13,23,12,23,五
11,23,13,23,13,26,11,26,陵
12,27,13,27,13,29,12,29,年
9,2,11,2,11,6,9,6,少
10,6,11,6,11,9,10,9,争
9,9,11,9,11,11,9,11,缠
9,12,11,12,11,13,9,13,头
10,14,10,14,10,14,10,14,一
9,15,11,15,11,17,9,17,曲
9,18,11,18,11,20,9,20,红
9,20,11,20,11,23,9,23,绡
9,23,11,23,11,24,9,24,不
8,25,11,25,11,26,8,26,知
9,26,11,26,11,29,9,29,数
6,2,8,2,8,5,6,5,钿
6,6,8,6,8,7,6,7,头
6,8,8,8,8,10,6,10,银
7,11,8,11,8,13,7,13,篦
6,14,8,14,8,17,6,17,击
6,17,8,17,8,20,6,20,节
6,20,8,20,8,22,6,22,碎
6,23,8,23,8,25,6,25,血
6,25,8,25,8,28,6,28,色
3,3,5,3,5,5,3,5,罗
3,6,5,6,5,8,3,8,裙
3,9,6,9,6,11,3,11,翻
4,11,6,11,6,13,4,13,酒
3,13,5,13,5,16,3,16,污
4,17,5,17,5,18,4,18,今
4,18,5,18,5,21,4,21,年
3,21,5,21,5,24,3,24,欢
3,24,5,24,5,26,3,26,笑
3,26,5,26,5,28,3,28,复
14,2,17,2,17,7,14,7,连笔
11,23,14,23,14,29,11,29,连笔
