25,1,29,1,29,8,25,8,断
26,8,28,8,28,11,26,11,可
25,12,29,12,29,16,25,16,明
26,16,28,16,28,20,26,20,焉
25,21,29,21,29,24,25,24,然
26,25,29,25,29,29,26,29,消
26,29,29,29,29,33,26,33,息
25,34,29,34,29,38,25,38,多
26,39,29,39,29,42,26,42,方
25,43,29,43,29,45,25,45,性
26,45,29,45,29,48,26,48,情
20,2,24,2,24,4,20,4,不
21,5,24,5,24,6,21,6,一
22,7,24,7,24,10,22,10,乍
21,11,24,11,24,15,21,15,刚
21,16,24,16,24,21,21,21,柔
20,21,24,21,24,24,20,24,以
21,24,24,24,24,29,21,29,合
20,30,25,30,25,34,20,34,体
21,35,24,35,24,38,21,38,忽
22,39,24,39,24,42,22,42,劳
21,43,24,43,24,46,21,46,逸
21,46,24,46,24,48,21,48,而
16,1,20,1,20,5,16,5,分
16,5,20,5,20,10,16,10,驱
17,10,20,10,20,15,17,15,或
16,16,20,16,20,19,16,19,恬
16,19,20,19,20,23,16,23,澹
16,24,20,24,20,28,16,28,雍
17,29,19,29,19,34,17,34,容
17,34,20,34,20,38,17,38,内
17,38,20,38,20,42,17,42,涵
16,42,20,42,20,47,16,47,筋
11,1,14,1,14,6,11,6,骨
11,7,15,7,15,11,11,11,或
11,12,14,12,14,17,11,17,折
11,17,15,17,15,21,11,21,挫
11,21,15,21,15,26,11,26,槎
11,26,15,26,15,30,11,30,枿
11,31,15,31,15,34,11,34,外
11,35,15,35,15,39,11,39,曜
11,40,14,40,14,44,11,44,峰
6,1,9,1,9,5,6,5,芒
6,6,10,6,10,11,6,11,察
7,12,10,12,10,16,7,16,之
6,17,9,17,9,20,6,20,者
6,21,10,21,10,24,6,24,尚
5,25,10,25,10,29,5,29,精
6,30,10,30,10,34,6,34,拟
7,34,10,34,10,38,7,38,之
6,39,9,39,9,43,6,43,者
7,43,10,43,10,47,7,47,贵
1,1,5,1,5,4,1,4,似
1,5,5,5,5,9,1,9,况
2,9,5,9,5,13,2,13,拟
1,14,5,14,5,17,1,17,不
2,18,5,18,5,21,2,21,能
2,21,5,21,5,24,2,24,似
1,26,5,26,5,30,1,30,察
1,31,5,31,5,34,1,34,不
2,35,5,35,5,38,2,38,能
1,38,5,38,5,43,1,43,精
2,43,6,43,6,47,2,47,分
24,1,29,1,29,12,24,12,连笔
25,24,30,24,30,33,25,33,连笔
25,42,29,42,29,48,25,48,连笔
20,42,24,42,24,48,20,48,连笔
