14,3,16,3,16,6,14,6,联
15,6,16,6,16,8,15,8,步
14,8,16,8,16,10,14,10,趋
15,11,16,11,16,13,15,13,丹
14,13,16,13,16,16,14,16,陛
15,16,16,16,16,18,15,18,分
14,19,16,19,16,20,14,20,曹
14,20,16,20,16,23,14,23,限
14,23,16,23,16,26,14,26,紫
14,26,16,26,16,28,14,28,微
12,3,13,3,13,6,12,6,晓
11,6,13,6,13,8,11,8,随
11,9,13,9,13,11,11,11,天
11,11,14,11,14,13,11,13,仗
11,14,13,14,13,15,11,15,入
12,15,13,15,13,18,12,18,暮
12,18,13,18,13,21,12,21,惹
11,21,13,21,13,25,11,25,御
11,25,13,25,13,28,11,28,香
9,3,11,3,11,5,9,5,归
9,6,11,6,11,8,9,8,白
8,8,11,8,11,11,8,11,发
9,11,10,11,10,13,9,13,悲
9,14,11,14,11,16,9,16,花
9,16,11,16,11,20,9,20,落
9,20,10,20,10,23,9,23,青
9,23,10,23,10,26,9,26,山
9,26,11,26,11,29,9,29,羡
6,2,8,2,8,7,6,7,鸟
6,8,8,8,8,10,6,10,飞
6,11,8,11,8,14,6,14,圣
6,14,8,14,8,16,6,16,朝
6,16,8,16,8,19,6,19,无
6,19,8,19,8,22,6,22,阙
6,22,8,22,8,25,6,25,事
6,25,8,25,8,27,6,27,自
6,27,8,27,8,29,6,29,觉
3,3,5,3,5,5,3,5,谏
4,5,5,5,5,8,4,8,书
3,8,6,8,6,13,3,13,稀
4,13,5,13,5,15,4,15,岑
4,15,5,15,5,16,4,16,参
4,17,5,17,5,18,4,18,寄
4,19,5,19,5,19,4,19,左
4,19,5,19,5,20,4,20,省
4,20,5,20,5,21,4,21,杜
4,21,5,21,5,22,4,22,拾
4,23,5,23,5,24,4,24,遗
9,20,11,20,11,26,9,26,连笔
6,11,8,11,8,19,6,19,连笔
4,24,5,24,5,27,4,27,连笔
