145,35,164,35,164,44,145,44,一
145,45,165,45,165,73,145,73,丘
147,74,164,74,164,101,147,101,常
144,106,168,106,168,126,144,126,欲
144,130,169,130,169,152,144,152,卧
147,158,161,158,161,178,147,178,三
142,180,164,180,164,207,142,207,径
147,210,161,210,161,236,147,236,苦
140,238,166,238,166,263,140,263,无
145,264,163,264,163,290,145,290,资
139,237,168,237,168,291,139,291,连笔
120,37,140,37,140,56,120,56,北
123,57,139,57,139,74,123,74,土
117,79,142,79,142,106,117,106,非
123,108,135,108,135,136,123,136,吾
119,138,141,138,141,162,119,162,愿
120,164,135,164,135,193,120,193,东
119,196,140,196,140,215,119,215,林
118,163,141,163,141,217,118,217,连笔
116,218,138,218,138,244,116,244,怀
119,246,138,246,138,273,119,273,我
114,217,141,217,141,274,114,274,连笔
116,273,137,273,137,305,116,305,师
92,32,110,32,110,63,92,63,黄
92,67,109,67,109,95,92,95,金
89,30,112,30,112,96,89,96,连笔
88,101,114,101,114,127,88,127,燃
92,131,112,131,112,156,92,156,桂
92,157,112,157,112,183,92,183,尽
87,100,114,100,114,184,87,184,连笔
89,189,110,189,110,209,89,209,壮
93,210,111,210,111,229,93,229,志
88,188,112,188,112,230,88,230,连笔
93,232,109,232,109,253,93,253,逐
93,257,112,257,112,288,93,288,年
91,231,113,231,113,290,91,290,连笔
66,30,87,30,87,66,66,66,衰
69,72,80,72,80,91,69,91,日
68,94,78,94,78,118,68,118,夕
62,119,83,119,83,145,62,145,凉
61,148,89,148,89,184,61,184,风
66,187,86,187,86,210,66,210,至
64,214,85,214,85,239,64,239,闻
63,241,84,241,84,264,63,264,蝉
64,267,86,267,86,289,64,289,但
61,240,87,240,87,291,61,291,连笔
36,30,55,30,55,61,36,61,益
37,65,55,65,55,88,37,88,悲
42,92,52,92,52,113,42,113,孟
40,115,52,115,52,128,40,128,浩
41,130,52,130,52,145,41,145,然
39,129,54,129,54,161,39,161,连笔
41,161,51,161,51,179,41,179,秦
43,181,52,181,52,193,43,193,中
43,195,52,195,52,210,43,210,寄
43,211,52,211,52,225,43,225,远
44,226,52,226,52,232,44,232,上
40,235,54,235,54,245,40,245,人
