18,2,19,2,19,5,18,5,久
18,4,20,4,20,7,18,7,叹
18,7,20,7,20,10,18,10,嗟
18,10,20,10,20,11,18,11,此
18,12,19,12,19,13,18,13,皆
18,14,20,14,20,16,18,16,战
18,17,20,17,20,20,18,20,骑
18,20,20,20,20,21,18,21,一
17,21,20,21,20,24,17,24,敌
18,24,20,24,20,29,18,29,万
15,2,17,2,17,5,15,5,缟
16,5,17,5,17,8,16,8,素
15,8,17,8,17,10,15,10,漠
15,11,17,11,17,13,15,13,漠
15,13,17,13,17,17,15,17,开
15,18,18,18,18,20,15,20,风
15,20,17,20,17,23,15,23,沙
15,23,17,23,17,26,15,26,其
15,26,17,26,17,28,15,28,于
15,28,17,28,17,29,15,29,七
12,3,14,3,14,5,12,5,匹
12,5,14,5,14,7,12,7,亦
12,7,14,7,14,9,12,9,殊
12,9,15,9,15,11,12,11,绝
12,12,14,12,14,14,12,14,迥
13,14,15,14,15,17,13,17,若
12,17,14,17,14,20,12,20,寒
13,20,15,20,15,22,13,22,空
13,22,15,22,15,26,13,26,动
12,26,15,26,15,29,12,29,烟
9,2,12,2,12,6,9,6,雪
9,6,12,6,12,9,9,9,霜
9,9,12,9,12,13,9,13,蹄
10,12,12,12,12,14,10,14,蹴
10,14,12,14,12,17,10,17,踏
10,17,12,17,12,19,10,19,长
9,19,12,19,12,21,9,21,楸
10,22,12,22,12,24,10,24,间
10,24,12,24,12,26,10,26,马
10,27,12,27,12,29,10,29,官
6,2,9,2,9,7,6,7,厮
7,7,8,7,8,10,7,10,养
7,10,9,10,9,12,7,12,森
7,12,9,12,9,15,7,15,成
7,15,8,15,8,18,7,18,列
7,18,8,18,8,21,7,21,可
6,21,9,21,9,24,6,24,怜
7,24,9,24,9,26,7,26,九
7,26,9,26,9,29,7,29,马
15,2,17,2,17,8,15,8,连笔
9,24,12,24,12,29,9,29,连笔
