17,2,19,2,19,5,17,5,渚
17,5,19,5,19,8,17,8,侯
17,8,19,8,19,11,17,11,剑
17,11,20,11,20,14,17,14,佩
17,14,19,14,19,17,17,17,鸣
17,17,19,17,19,19,17,19,相
17,19,19,19,19,22,17,22,磨
17,23,19,23,19,26,17,26,蒐
17,26,19,26,19,28,17,28,于
17,28,20,28,20,30,17,30,吱
14,2,17,2,17,5,14,5,阳
14,5,17,5,17,8,14,8,骋
14,8,17,8,17,11,14,11,雄
14,11,17,11,17,14,14,14,俊
15,14,16,14,16,17,15,17,万
15,17,16,17,16,20,15,20,里
14,20,16,20,16,24,14,24,禽
14,24,17,24,17,27,14,27,兽
15,27,16,27,16,30,15,30,皆
11,2,14,2,14,6,11,6,遮
12,6,14,6,14,9,12,9,罗
11,9,14,9,14,13,11,13,镌
12,13,14,13,14,15,12,15,功
12,15,14,15,14,19,12,19,勒
12,19,14,19,14,22,12,22,成
12,22,13,22,13,24,12,24,告
12,24,13,24,13,27,12,27,万
12,27,14,27,14,30,12,30,世
8,3,11,3,11,7,8,7,凿
9,7,11,7,11,10,9,10,石
9,10,11,10,11,12,9,12,作
9,12,12,12,12,15,9,15,鼓
9,15,11,15,11,18,9,18,隳
9,18,12,18,12,21,9,21,嵯
9,21,12,21,12,24,9,24,峨
9,24,11,24,11,26,9,26,从
10,26,11,26,11,29,10,29,臣
6,2,8,2,8,5,6,5,寸
6,5,8,5,8,9,6,9,艺
6,9,8,9,8,11,6,11,咸
6,12,8,12,8,15,6,15,第
7,15,8,15,8,16,7,16,一
6,16,9,16,9,18,6,18,拣
7,19,8,19,8,21,7,21,选
6,21,8,21,8,24,6,24,撰
6,24,9,24,9,29,6,29,刻
15,14,16,14,16,20,15,20,连笔
