29,1,32,1,32,5,29,5,绝
29,5,32,5,32,8,29,8,伦
29,9,32,9,32,13,29,13,其
29,13,32,13,32,17,29,17,余
29,18,32,18,32,21,29,21,不
30,21,32,21,32,24,30,24,足
29,25,32,25,32,31,29,31,观
30,32,32,32,32,35,30,35,可
29,36,32,36,32,40,29,40,谓
29,40,32,40,32,44,29,44,锤
29,44,32,44,32,47,29,47,张
24,1,29,1,29,5,24,5,信
25,6,29,6,29,9,25,9,为
25,9,29,9,29,13,25,13,绝
25,14,29,14,29,17,25,17,伦
25,18,29,18,29,22,25,22,其
25,22,29,22,29,26,25,26,余
25,26,29,26,29,30,25,30,不
25,29,29,29,29,33,25,33,足
24,33,28,33,28,38,24,38,观
25,38,28,38,28,41,25,41,云
25,41,28,41,28,44,25,44,没
25,44,29,44,29,47,25,47,而
20,1,24,1,24,7,20,7,羲
20,7,24,7,24,11,20,11,献
20,11,24,11,24,15,20,15,继
21,15,24,15,24,19,21,19,之
20,20,25,20,25,24,20,24,又
21,25,23,25,23,28,21,28,云
21,28,24,28,24,33,21,33,吾
21,33,24,33,24,37,21,37,书
20,37,24,37,24,39,20,39,比
21,40,24,40,24,43,21,43,之
20,43,24,43,24,47,20,47,锤
15,1,19,1,19,5,15,5,张
16,5,19,5,19,10,16,10,锤
15,10,19,10,19,16,15,16,当
16,16,20,16,20,20,16,20,抗
16,21,19,21,19,26,16,26,行
16,27,20,27,20,31,16,31,或
16,32,19,32,19,37,16,37,谓
17,37,20,37,20,41,17,41,过
17,41,19,41,19,44,17,44,之
16,44,20,44,20,48,16,48,张
11,1,14,1,14,6,11,6,草
12,7,15,7,15,11,12,11,犹
11,11,15,11,15,15,11,15,当
11,15,15,15,15,20,11,20,雁
11,20,15,20,15,26,11,26,行
12,26,16,26,16,29,12,29,然
12,30,15,30,15,33,12,33,张
11,34,16,34,16,39,11,39,精
12,39,16,39,16,43,12,43,熟
12,43,15,43,15,46,12,46,池
12,46,15,46,15,48,12,48,水
7,1,10,1,10,6,7,6,尽
7,6,10,6,10,11,7,11,墨
7,12,11,12,11,15,7,15,假
7,16,10,16,10,19,7,19,令
7,20,10,20,10,25,7,25,寡
7,25,11,25,11,28,7,28,人
7,29,11,29,11,32,7,32,耽
8,33,10,33,10,37,8,37,之
7,37,10,37,10,41,7,41,若
7,42,10,42,10,44,7,44,此
7,44,11,44,11,47,7,47,未
2,1,6,1,6,4,2,4,必
2,5,6,5,6,9,2,9,谢
3,9,6,9,6,12,3,12,之
3,13,6,13,6,17,3,17,此
3,17,6,17,6,21,3,21,乃
3,21,6,21,6,25,3,25,推
3,26,6,26,6,29,3,29,张
3,29,6,29,6,34,3,34,迈
3,35,6,35,6,38,3,38,锤
4,38,5,38,5,41,4,41,之
4,41,6,41,6,44,4,44,意
2,44,7,44,7,47,2,47,也
16,32,20,32,20,41,16,41,连笔
3,13,6,13,6,21,3,21,连笔
3,38,7,38,7,47,3,47,连笔
