14,3,17,3,17,6,14,6,鸡
15,6,16,6,16,8,15,8,鸣
15,8,17,8,17,11,15,11,紫
15,11,17,11,17,13,15,13,陌
14,13,17,13,17,15,14,15,曙
15,16,17,16,17,17,15,17,光
15,18,17,18,17,20,15,20,寒
15,20,17,20,17,23,15,23,莺
14,24,17,24,17,26,14,26,啭
15,25,16,25,16,28,15,28,皇
14,28,17,28,17,30,14,30,州
12,3,14,3,14,6,12,6,春
13,6,14,6,14,9,13,9,色
12,9,14,9,14,12,12,12,阑
12,12,14,12,14,15,12,15,金
12,15,14,15,14,17,12,17,阙
12,17,15,17,15,19,12,19,晓
12,19,14,19,14,22,12,22,钟
12,22,14,22,14,26,12,26,开
12,26,14,26,14,28,12,28,万
13,28,14,28,14,30,13,30,户
10,3,12,3,12,5,10,5,玉
10,6,12,6,12,8,10,8,阶
10,8,12,8,12,9,10,9,仙
10,10,12,10,12,12,10,12,仗
10,12,12,12,12,14,10,14,拥
11,14,12,14,12,16,11,16,千
10,16,12,16,12,19,10,19,官
10,19,12,19,12,21,10,21,花
10,22,11,22,11,24,10,24,迎
10,24,12,24,12,26,10,26,剑
10,26,12,26,12,28,10,28,佩
10,28,12,28,12,30,10,30,星
8,3,10,3,10,5,8,5,初
8,6,10,6,10,9,8,9,落
7,9,10,9,10,13,7,13,柳
8,13,10,13,10,15,8,15,拂
7,15,9,15,9,17,7,17,旌
8,17,10,17,10,19,8,19,旗
8,19,9,19,9,22,8,22,露
8,22,9,22,9,24,8,24,未
7,24,9,24,9,26,7,26,干
7,26,9,26,9,28,7,28,独
7,28,9,28,9,30,7,30,有
5,3,7,3,7,6,5,6,凤
5,6,7,6,7,8,5,8,凰
5,8,7,8,7,10,5,10,池
6,10,7,10,7,12,6,12,上
5,12,7,12,7,14,5,14,客
5,14,7,14,7,16,5,16,阳
5,16,7,16,7,18,5,18,春
6,18,6,18,6,19,6,19,一
5,19,7,19,7,21,5,21,曲
5,21,7,21,7,23,5,23,和
5,23,7,23,7,24,5,24,皆
5,24,7,24,7,27,5,27,难
3,5,5,5,5,7,3,7,岑
3,7,4,7,4,8,3,8,参
3,9,5,9,5,11,3,11,和
3,11,5,11,5,12,3,12,贾
3,12,5,12,5,14,3,14,至
4,13,5,13,5,15,4,15,舍
3,15,5,15,5,17,3,17,人
4,16,5,16,5,18,4,18,早
3,18,5,18,5,19,3,19,朝
4,19,4,19,4,20,4,20,大
3,20,5,20,5,22,3,22,明
3,22,5,22,5,23,3,23,宫
4,23,4,23,4,24,4,24,之
3,24,5,24,5,26,3,26,作
14,20,17,20,17,25,14,25,连笔
12,12,14,12,14,17,12,17,连笔
12,19,14,19,14,26,12,26,连笔
10,12,12,12,12,16,10,16,连笔
7,15,10,15,10,19,7,19,连笔
8,19,9,19,9,24,8,24,连笔
3,18,5,18,5,20,3,20,连笔
