156,63,156,63,156,63,156,63,去
151,33,166,33,166,61,151,61,年
153,63,168,63,168,83,153,83,花
148,86,171,86,171,111,148,111,连笔
148,32,172,32,172,111,148,111,里
153,113,170,113,170,142,153,142,逢
153,144,168,144,168,173,153,173,君
154,174,168,174,168,199,154,199,连笔
153,143,169,143,169,199,153,199,别
150,200,169,200,169,229,150,229,今
154,231,166,231,166,254,154,254,日
155,255,164,255,164,271,155,271,花
150,272,172,272,172,298,150,298,开
128,32,146,32,146,81,128,81,又
130,82,147,82,147,96,130,96,一
134,98,144,98,144,101,134,101,年
132,102,150,102,150,127,132,127,世
130,130,148,130,148,146,130,146,事
131,148,146,148,146,168,131,168,连笔
128,129,149,129,149,169,128,169,茫
128,170,145,170,145,202,128,202,茫
129,203,147,203,147,231,129,231,难
128,232,146,232,146,253,128,253,难
132,254,144,254,144,269,132,269,自
127,232,147,232,147,270,127,270,料
125,271,147,271,147,298,125,298,春
106,27,123,27,123,61,106,61,愁
104,64,125,64,125,88,104,88,黯
106,92,127,92,127,121,106,121,黯
102,123,126,123,126,147,102,147,独
104,149,123,149,123,169,104,169,成
104,171,122,171,122,198,104,198,眠
101,200,125,200,125,221,101,221,身
106,222,119,222,119,243,106,243,多
105,244,120,244,120,263,105,263,疾
104,265,120,265,120,287,104,287,病
79,28,99,28,99,60,79,60,思
83,64,96,64,96,82,83,82,田
81,83,95,83,95,103,81,103,里
81,106,96,106,96,127,81,127,邑
84,130,93,130,93,144,84,144,有
78,145,95,145,95,167,78,167,流
78,169,100,169,100,191,78,191,亡
80,193,96,193,96,208,80,208,愧
77,210,98,210,98,230,77,230,俸
77,232,96,232,96,255,77,255,钱
75,258,101,258,101,281,75,281,闻
80,282,98,282,98,306,80,306,连笔
73,257,102,257,102,307,73,307,道
57,32,70,32,70,54,57,54,欲
53,56,72,56,72,82,53,82,来
59,83,72,83,72,106,59,106,相
54,107,72,107,72,123,54,123,问
57,125,71,125,71,134,57,134,连笔
52,107,73,107,73,135,52,135,讯
53,137,76,137,76,156,53,156,西
53,159,73,159,73,175,53,175,讯
49,177,74,177,74,200,49,200,西
54,202,71,202,71,227,54,227,望
58,228,70,228,70,243,58,243,月
54,244,70,244,70,271,54,271,几
52,201,71,201,71,272,52,272,连笔
52,273,68,273,68,286,52,286,回
51,285,72,285,72,305,51,305,圆
41,79,41,79,41,79,41,79,韦
38,50,51,50,51,77,38,77,应
38,79,50,79,50,95,38,95,物
39,97,51,97,51,110,39,110,连笔
37,78,52,78,52,110,37,110,寄
39,123,49,123,49,148,39,148,李
39,150,49,150,49,164,39,164,儋
36,167,50,167,50,183,36,183,元
38,184,48,184,48,194,38,194,锡
