18,3,21,3,21,6,18,6,枯
18,7,21,7,21,11,18,11,藤
18,11,20,11,20,15,18,15,老
17,16,21,16,21,19,17,19,树
18,19,20,19,20,24,18,24,昏
18,24,21,24,21,27,18,27,鸦
18,28,21,28,21,29,18,29,小
14,3,16,3,16,6,14,6,桥
13,7,17,7,17,10,13,10,流
14,10,16,10,16,13,14,13,水
14,13,17,13,17,16,14,16,人
14,16,17,16,17,19,14,19,家
14,20,16,20,16,23,14,23,古
14,23,16,23,16,27,14,27,道
15,28,17,28,17,30,15,30,西
9,3,12,3,12,7,9,7,风
10,7,12,7,12,11,10,11,瘦
10,12,12,12,12,15,10,15,马
11,16,12,16,12,19,11,19,夕
10,20,13,20,13,23,10,23,阳
10,24,13,24,13,27,10,27,西
10,27,13,27,13,30,10,30,下
6,3,8,3,8,7,6,7,断
6,8,9,8,9,11,6,11,肠
6,12,9,12,9,14,6,14,人
6,15,8,15,8,18,6,18,在
6,19,9,19,9,21,6,21,天
6,22,9,22,9,26,6,26,涯
3,6,5,6,5,8,3,8,马
3,9,5,9,5,11,3,11,致
4,11,5,11,5,13,4,13,远
3,14,5,14,5,16,3,16,越
4,16,5,16,5,18,4,18,调
4,18,5,18,5,19,4,19,天
4,20,5,20,5,22,4,22,净
4,23,5,23,5,24,4,24,沙
4,25,6,25,6,26,4,26,秋
4,27,5,27,5,28,4,28,思
14,20,16,20,16,27,14,27,连笔
10,24,13,24,13,30,10,30,连笔
