14,3,17,3,17,6,14,6,凄
15,6,16,6,16,8,15,8,凉
14,9,16,9,16,12,14,12,宝
14,12,16,12,16,15,14,15,剑
15,15,16,15,16,19,15,19,篇
15,19,16,19,16,23,15,23,羁
15,23,16,23,16,25,15,25,泊
14,26,16,26,16,27,14,27,欲
12,3,13,3,13,6,12,6,穷
12,7,13,7,13,9,12,9,年
12,10,13,10,13,12,12,12,黄
12,12,14,12,14,15,12,15,叶
11,15,14,15,14,18,11,18,仍
12,18,14,18,14,20,12,20,风
12,20,13,20,13,22,12,22,雨
12,22,13,22,13,25,12,25,青
11,25,14,25,14,28,11,28,楼
10,3,11,3,11,5,10,5,自
9,6,11,6,11,8,9,8,管
9,9,11,9,11,11,9,11,弦
9,11,11,11,11,13,9,13,新
9,14,11,14,11,15,9,15,知
9,16,11,16,11,17,9,17,遭
9,18,11,18,11,21,9,21,薄
9,21,11,21,11,23,9,23,俗
9,24,11,24,11,27,9,27,旧
9,27,11,27,11,29,9,29,好
6,3,9,3,9,5,6,5,隔
7,6,8,6,8,8,7,8,良
6,8,9,8,9,10,6,10,缘
6,11,8,11,8,12,6,12,心
6,12,8,12,8,17,6,17,断
6,17,8,17,8,20,6,20,新
7,20,8,20,8,23,7,23,丰
6,24,9,24,9,26,6,26,酒
6,26,8,26,8,28,6,28,销
3,3,5,3,5,6,3,6,愁
4,7,5,7,5,8,4,8,又
4,8,5,8,5,12,4,12,几
4,12,5,12,5,14,4,14,千
4,15,5,15,5,16,4,16,李
4,17,5,17,5,18,4,18,商
4,18,5,18,5,19,4,19,隐
4,21,5,21,5,22,4,22,风
4,23,5,23,5,24,4,24,雨
11,18,14,18,14,22,11,22,连笔
6,20,9,20,9,26,6,26,连笔
4,15,5,15,5,18,4,18,连笔
4,21,5,21,5,24,4,24,连笔
